0, 105, -1.865285392488821303e+00
1, 106, 5.428598440518502170e-07
2, 104, -1.730791252823299128e-07
3, 145, -3.740668617182785061e-06
4, 718, 1.010173766532040539e-04
5, 678, 1.002767545492104398e-04
6, 677, 9.913552570690574721e-05
7, 679, 9.921698412500278301e-05
8, 1081, 9.255445569680297350e-05
9, 1080, 9.217922957310382634e-05
10, 1041, 9.304122430298093934e-05
11, 1040, 9.270561185517084575e-05
12, 1434, 6.303320624207450274e-05
13, 1435, 6.309372037737264968e-05
14, 1433, 6.234024839796848392e-05
15, 1474, 6.231402557988785799e-05
16, 2051, -2.601313642975441575e-06
17, 2091, -3.555303585116542653e-01
18, 2090, -2.338330010477116227e-07
19, 2092, 6.227866975670837038e-07
20, 2307, -6.127569292707551796e+01
21, 2306, 4.171382979006714193e-07
22, 2267, -1.218335713464697045e+00
23, 2266, 2.746765421056605026e-07
24, 2746, 8.557009182250049928e-05
25, 2745, 8.528168054852770037e-05
26, 2747, 8.500731010958072263e-05
27, 2786, 8.489977430255158872e-05
28, 3297, -1.446889131082191415e+00
29, 3298, 4.432245797933562128e-07
30, 3337, 5.588326088694858512e-07
31, 3296, -4.809133481224568815e-07
32, 3643, 1.955141690725116998e-05
33, 3644, 1.950510854897041422e-05
34, 3683, 1.940452600690469555e-05
35, 3642, 1.936526024533237277e-05
36, 4174, 2.922916912594567771e-05
37, 4173, 2.929153485977899945e-05
38, 4134, 2.933527956519325019e-05
39, 4133, 2.939106117332047850e-05
40, 4538, 3.185889490871539532e-05
41, 4539, 3.167142184845109774e-05
42, 4578, 3.136342919161812904e-05
43, 4537, 3.140857747630271295e-05
44, 4975, 1.052851417928747870e-05
45, 4976, 1.048991292693522752e-05
46, 4974, 1.048118234351098080e-05
47, 4973, 1.035647290535271737e-05
48, 5547, 3.983469836322877603e-05
49, 5507, 3.946252825580483806e-05
50, 5546, 3.951322793876616848e-05
51, 5506, 3.913051502907355399e-05
52, 5840, 3.303817030823723040e-05
53, 5841, 3.288730500322934331e-05
54, 5839, 3.287356122943644780e-05
55, 5880, 3.263468256616574480e-05
56, 6277, 1.809721688232013713e-05
57, 6276, 1.807173551475878227e-05
58, 6278, 1.797543667989240390e-05
59, 6275, 1.787017230521465195e-05
60, 6752, 3.502878938274413175e-05
61, 6712, 3.491399763880405609e-05
62, 6753, 3.464586466090834786e-05
63, 6713, 3.456026693283395138e-05
64, 0, 6.127569292707551085e+01
